mode,metric,k,l,d,alpha,index,real,pred,error
weighted_inv,l1,7,48,3,0.500000,3846,0.581961,0.518207,0.063754
weighted_inv,l1,7,48,3,0.500000,3847,0.545975,0.499814,0.046161
weighted_inv,l1,7,48,3,0.500000,3848,0.512761,0.479308,0.033453
weighted_inv,l1,7,48,3,0.500000,3849,0.483181,0.460743,0.022438
weighted_inv,l1,7,48,3,0.500000,3850,0.457888,0.446208,0.011681
weighted_inv,l1,7,48,3,0.500000,3851,0.436702,0.434027,0.002674
weighted_inv,l1,7,48,3,0.500000,3852,0.419231,0.425253,0.006022
weighted_inv,l1,7,48,3,0.500000,3853,0.405085,0.416762,0.011677
weighted_inv,l1,7,48,3,0.500000,3854,0.393873,0.409894,0.016021
weighted_inv,l1,7,48,3,0.500000,3855,0.385206,0.405117,0.019912
weighted_inv,l1,7,48,3,0.500000,3856,0.378692,0.400849,0.022158
weighted_inv,l1,7,48,3,0.500000,3857,0.373940,0.396479,0.022539
weighted_inv,l1,7,48,3,0.500000,3858,0.370561,0.393726,0.023165
weighted_inv,l1,7,48,3,0.500000,3859,0.368163,0.391590,0.023426
weighted_inv,l1,7,48,3,0.500000,3860,0.366405,0.390034,0.023628
weighted_inv,l1,7,48,3,0.500000,3861,0.365137,0.388293,0.023156
weighted_inv,l1,7,48,3,0.500000,3862,0.364256,0.386555,0.022299
weighted_inv,l1,7,48,3,0.500000,3863,0.363661,0.384555,0.020895
weighted_inv,l1,7,48,3,0.500000,3864,0.363250,0.383032,0.019782
weighted_inv,l1,7,48,3,0.500000,3865,0.362923,0.380756,0.017833
weighted_inv,l1,7,48,3,0.500000,3866,0.362576,0.378259,0.015683
weighted_inv,l1,7,48,3,0.500000,3867,0.362108,0.375535,0.013427
weighted_inv,l1,7,48,3,0.500000,3868,0.361418,0.372582,0.011163
weighted_inv,l1,7,48,3,0.500000,3869,0.360404,0.369396,0.008992
weighted_inv,l1,7,48,3,0.500000,3870,0.358986,0.365986,0.007001
weighted_inv,l1,7,48,3,0.500000,3871,0.357168,0.362362,0.005194
weighted_inv,l1,7,48,3,0.500000,3872,0.354978,0.358538,0.003559
weighted_inv,l1,7,48,3,0.500000,3873,0.352444,0.354541,0.002097
weighted_inv,l1,7,48,3,0.500000,3874,0.349590,0.350430,0.000839
weighted_inv,l1,7,48,3,0.500000,3875,0.346446,0.346364,0.000081
weighted_inv,l1,7,48,3,0.500000,3876,0.343036,0.342259,0.000777
weighted_inv,l1,7,48,3,0.500000,3877,0.339389,0.338273,0.001116
weighted_inv,l1,7,48,3,0.500000,3878,0.335530,0.334483,0.001047
weighted_inv,l1,7,48,3,0.500000,3879,0.331488,0.330975,0.000513
weighted_inv,l1,7,48,3,0.500000,3880,0.327309,0.327855,0.000546
weighted_inv,l1,7,48,3,0.500000,3881,0.323127,0.325243,0.002116
weighted_inv,l1,7,48,3,0.500000,3882,0.319095,0.323265,0.004169
weighted_inv,l1,7,48,3,0.500000,3883,0.315367,0.322047,0.006680
weighted_inv,l1,7,48,3,0.500000,3884,0.312098,0.321772,0.009675
weighted_inv,l1,7,48,3,0.500000,3885,0.309439,0.322680,0.013241
weighted_inv,l1,7,48,3,0.500000,3886,0.307546,0.323925,0.016378
weighted_inv,l1,7,48,3,0.500000,3887,0.306573,0.327798,0.021225
weighted_inv,l1,7,48,3,0.500000,3888,0.306672,0.333643,0.026971
weighted_inv,l1,7,48,3,0.500000,3889,0.307998,0.341761,0.033764
weighted_inv,l1,7,48,3,0.500000,3890,0.310730,0.352643,0.041913
weighted_inv,l1,7,48,3,0.500000,3891,0.315151,0.366614,0.051463
weighted_inv,l1,7,48,3,0.500000,3892,0.321568,0.380550,0.058982
weighted_inv,l1,7,48,3,0.500000,3893,0.330291,0.400580,0.070289
weighted_inv,l1,7,48,3,0.500000,3894,0.341626,0.416828,0.075203
weighted_inv,l1,7,48,3,0.500000,3895,0.355882,0.435972,0.080091
weighted_inv,l1,7,48,3,0.500000,3896,0.373367,0.461421,0.088055
weighted_inv,l1,7,48,3,0.500000,3897,0.394388,0.488770,0.094382
weighted_inv,l1,7,48,3,0.500000,3898,0.419255,0.517948,0.098692
weighted_inv,l1,7,48,3,0.500000,3899,0.448276,0.548841,0.100565
weighted_inv,l1,7,48,3,0.500000,3900,0.481557,0.581145,0.099588
weighted_inv,l1,7,48,3,0.500000,3901,0.518408,0.619874,0.101466
weighted_inv,l1,7,48,3,0.500000,3902,0.557938,0.651909,0.093972
weighted_inv,l1,7,48,3,0.500000,3903,0.599253,0.684894,0.085641
weighted_inv,l1,7,48,3,0.500000,3904,0.641464,0.721957,0.080493
weighted_inv,l1,7,48,3,0.500000,3905,0.683679,0.753681,0.070003
weighted_inv,l1,7,48,3,0.500000,3906,0.725005,0.784352,0.059347
weighted_inv,l1,7,48,3,0.500000,3907,0.764552,0.813585,0.049033
weighted_inv,l1,7,48,3,0.500000,3908,0.801427,0.840430,0.039003
weighted_inv,l1,7,48,3,0.500000,3909,0.834740,0.865692,0.030952
weighted_inv,l1,7,48,3,0.500000,3910,0.863802,0.888145,0.024343
weighted_inv,l1,7,48,3,0.500000,3911,0.888737,0.910483,0.021746
weighted_inv,l1,7,48,3,0.500000,3912,0.909872,0.926609,0.016737
weighted_inv,l1,7,48,3,0.500000,3913,0.927534,0.940131,0.012597
weighted_inv,l1,7,48,3,0.500000,3914,0.942050,0.951272,0.009222
weighted_inv,l1,7,48,3,0.500000,3915,0.953748,0.960267,0.006519
weighted_inv,l1,7,48,3,0.500000,3916,0.962955,0.968797,0.005842
weighted_inv,l1,7,48,3,0.500000,3917,0.969998,0.973887,0.003889
weighted_inv,l1,7,48,3,0.500000,3918,0.975203,0.977528,0.002325
weighted_inv,l1,7,48,3,0.500000,3919,0.978899,0.980080,0.001180
weighted_inv,l1,7,48,3,0.500000,3920,0.981382,0.981778,0.000397
weighted_inv,l1,7,48,3,0.500000,3921,0.982825,0.983051,0.000226
weighted_inv,l1,7,48,3,0.500000,3922,0.983372,0.983700,0.000328
weighted_inv,l1,7,48,3,0.500000,3923,0.983167,0.983795,0.000628
weighted_inv,l1,7,48,3,0.500000,3924,0.982353,0.983457,0.001104
weighted_inv,l1,7,48,3,0.500000,3925,0.981072,0.982799,0.001726
weighted_inv,l1,7,48,3,0.500000,3926,0.979470,0.981930,0.002461
weighted_inv,l1,7,48,3,0.500000,3927,0.977688,0.980962,0.003274
weighted_inv,l1,7,48,3,0.500000,3928,0.975870,0.980005,0.004135
weighted_inv,l1,7,48,3,0.500000,3929,0.974160,0.979173,0.005013
weighted_inv,l1,7,48,3,0.500000,3930,0.972677,0.978554,0.005877
weighted_inv,l1,7,48,3,0.500000,3931,0.971445,0.978140,0.006695
weighted_inv,l1,7,48,3,0.500000,3932,0.970466,0.977858,0.007392
weighted_inv,l1,7,48,3,0.500000,3933,0.969740,0.977638,0.007898
weighted_inv,l1,7,48,3,0.500000,3934,0.969267,0.977406,0.008139
weighted_inv,l1,7,48,3,0.500000,3935,0.969049,0.977083,0.008035
weighted_inv,l1,7,48,3,0.500000,3936,0.969085,0.976590,0.007504
weighted_inv,l1,7,48,3,0.500000,3937,0.969377,0.975756,0.006378
weighted_inv,l1,7,48,3,0.500000,3938,0.969926,0.974612,0.004687
weighted_inv,l1,7,48,3,0.500000,3939,0.970731,0.973056,0.002325
weighted_inv,l1,7,48,3,0.500000,3940,0.971775,0.970986,0.000788
weighted_inv,l1,7,48,3,0.500000,3941,0.972961,0.968124,0.004837
weighted_inv,l1,7,48,3,0.500000,3942,0.974174,0.964572,0.009602
weighted_inv,l1,7,48,3,0.500000,3943,0.975298,0.959916,0.015382
weighted_inv,l1,7,48,3,0.500000,3944,0.976219,0.953927,0.022292
weighted_inv,l1,7,48,3,0.500000,3945,0.976821,0.946373,0.030448
weighted_inv,l1,7,48,3,0.500000,3946,0.976989,0.937011,0.039977
weighted_inv,l1,7,48,3,0.500000,3947,0.976607,0.925615,0.050991
weighted_inv,l1,7,48,3,0.500000,3948,0.975560,0.912039,0.063521
weighted_inv,l1,7,48,3,0.500000,3949,0.973733,0.896300,0.077433
weighted_inv,l1,7,48,3,0.500000,3950,0.970986,0.878720,0.092266
weighted_inv,l1,7,48,3,0.500000,3951,0.967074,0.859942,0.107132
weighted_inv,l1,7,48,3,0.500000,3952,0.961732,0.841047,0.120685
weighted_inv,l1,7,48,3,0.500000,3953,0.954691,0.823048,0.131643
weighted_inv,l1,7,48,3,0.500000,3954,0.945682,0.806312,0.139371
weighted_inv,l1,7,48,3,0.500000,3955,0.934439,0.792097,0.142342
weighted_inv,l1,7,48,3,0.500000,3956,0.920694,0.779911,0.140783
weighted_inv,l1,7,48,3,0.500000,3957,0.904178,0.769247,0.134931
weighted_inv,l1,7,48,3,0.500000,3958,0.884624,0.759230,0.125394
weighted_inv,l1,7,48,3,0.500000,3959,0.861763,0.748818,0.112945
weighted_inv,l1,7,48,3,0.500000,3960,0.835486,0.736859,0.098627
weighted_inv,l1,7,48,3,0.500000,3961,0.806307,0.722432,0.083875
weighted_inv,l1,7,48,3,0.500000,3962,0.774900,0.705116,0.069785
weighted_inv,l1,7,48,3,0.500000,3963,0.741938,0.650165,0.091773
weighted_inv,l1,7,48,3,0.500000,3964,0.708094,0.622501,0.085593
weighted_inv,l1,7,48,3,0.500000,3965,0.674040,0.568359,0.105681
weighted_inv,l1,7,48,3,0.500000,3966,0.640449,0.545517,0.094932
weighted_inv,l1,7,48,3,0.500000,3967,0.607994,0.522917,0.085077
weighted_inv,l1,7,48,3,0.500000,3968,0.577349,0.501604,0.075745
weighted_inv,l1,7,48,3,0.500000,3969,0.549186,0.484866,0.064320
weighted_inv,l1,7,48,3,0.500000,3970,0.524026,0.468260,0.055766
weighted_inv,l1,7,48,3,0.500000,3971,0.501787,0.452630,0.049156
weighted_inv,l1,7,48,3,0.500000,3972,0.482234,0.440210,0.042024
weighted_inv,l1,7,48,3,0.500000,3973,0.465134,0.431623,0.033511
weighted_inv,l1,7,48,3,0.500000,3974,0.450251,0.423212,0.027040
weighted_inv,l1,7,48,3,0.500000,3975,0.437353,0.416500,0.020852
weighted_inv,l1,7,48,3,0.500000,3976,0.426204,0.410911,0.015293
weighted_inv,l1,7,48,3,0.500000,3977,0.416570,0.406851,0.009719
weighted_inv,l1,7,48,3,0.500000,3978,0.408218,0.402342,0.005876
weighted_inv,l1,7,48,3,0.500000,3979,0.400913,0.399465,0.001447
weighted_inv,l1,7,48,3,0.500000,3980,0.394442,0.396826,0.002383
weighted_inv,l1,7,48,3,0.500000,3981,0.388684,0.394420,0.005736
weighted_inv,l1,7,48,3,0.500000,3982,0.383539,0.392155,0.008616
weighted_inv,l1,7,48,3,0.500000,3983,0.378905,0.389690,0.010785
weighted_inv,l1,7,48,3,0.500000,3984,0.374682,0.387600,0.012919
weighted_inv,l1,7,48,3,0.500000,3985,0.370770,0.381572,0.010802
weighted_inv,l1,7,48,3,0.500000,3986,0.367069,0.378577,0.011508
weighted_inv,l1,7,48,3,0.500000,3987,0.363478,0.375560,0.012082
weighted_inv,l1,7,48,3,0.500000,3988,0.359897,0.372377,0.012480
weighted_inv,l1,7,48,3,0.500000,3989,0.356226,0.369015,0.012789
weighted_inv,l1,7,48,3,0.500000,3990,0.352404,0.365480,0.013076
weighted_inv,l1,7,48,3,0.500000,3991,0.348533,0.361779,0.013247
weighted_inv,l1,7,48,3,0.500000,3992,0.344753,0.356957,0.012203
weighted_inv,l1,7,48,3,0.500000,3993,0.341207,0.353338,0.012131
weighted_inv,l1,7,48,3,0.500000,3994,0.338035,0.349770,0.011734
weighted_inv,l1,7,48,3,0.500000,3995,0.335379,0.348479,0.013099
weighted_inv,l1,7,48,3,0.500000,3996,0.333381,0.345099,0.011719
weighted_inv,l1,7,48,3,0.500000,3997,0.332180,0.341967,0.009786
weighted_inv,l1,7,48,3,0.500000,3998,0.331920,0.339177,0.007256
weighted_inv,l1,7,48,3,0.500000,3999,0.332741,0.336833,0.004092
weighted_inv,l1,7,48,3,0.500000,4000,0.334815,0.328622,0.006193
weighted_inv,l1,7,48,3,0.500000,4001,0.338436,0.325855,0.012581
weighted_inv,l1,7,48,3,0.500000,4002,0.343928,0.323793,0.020134
weighted_inv,l1,7,48,3,0.500000,4003,0.351615,0.322587,0.029028
weighted_inv,l1,7,48,3,0.500000,4004,0.361823,0.322428,0.039395
weighted_inv,l1,7,48,3,0.500000,4005,0.374875,0.325662,0.049213
weighted_inv,l1,7,48,3,0.500000,4006,0.391096,0.332994,0.058102
weighted_inv,l1,7,48,3,0.500000,4007,0.410810,0.338483,0.072327
weighted_inv,l1,7,48,3,0.500000,4008,0.434342,0.346916,0.087425
weighted_inv,l1,7,48,3,0.500000,4009,0.462015,0.356329,0.105686
weighted_inv,l1,7,48,3,0.500000,4010,0.493955,0.369846,0.124109
weighted_inv,l1,7,48,3,0.500000,4011,0.529481,0.395001,0.134480
weighted_inv,l1,7,48,3,0.500000,4012,0.567716,0.417037,0.150679
weighted_inv,l1,7,48,3,0.500000,4013,0.607781,0.445999,0.161781
weighted_inv,l1,7,48,3,0.500000,4014,0.648796,0.460062,0.188734
weighted_inv,l1,7,48,3,0.500000,4015,0.689882,0.478413,0.211470
weighted_inv,l1,7,48,3,0.500000,4016,0.730161,0.510999,0.219162
weighted_inv,l1,7,48,3,0.500000,4017,0.768753,0.544287,0.224467
weighted_inv,l1,7,48,3,0.500000,4018,0.804780,0.605614,0.199166
weighted_inv,l1,7,48,3,0.500000,4019,0.837363,0.640714,0.196648
weighted_inv,l1,7,48,3,0.500000,4020,0.865821,0.675927,0.189894
weighted_inv,l1,7,48,3,0.500000,4021,0.890271,0.711223,0.179048
weighted_inv,l1,7,48,3,0.500000,4022,0.911028,0.744784,0.166244
weighted_inv,l1,7,48,3,0.500000,4023,0.928407,0.786232,0.142175
weighted_inv,l1,7,48,3,0.500000,4024,0.942724,0.816097,0.126626
weighted_inv,l1,7,48,3,0.500000,4025,0.954293,0.851416,0.102877
weighted_inv,l1,7,48,3,0.500000,4026,0.963430,0.879886,0.083545
weighted_inv,l1,7,48,3,0.500000,4027,0.970451,0.901985,0.068466
weighted_inv,l1,7,48,3,0.500000,4028,0.975670,0.922355,0.053315
weighted_inv,l1,7,48,3,0.500000,4029,0.979402,0.943467,0.035935
weighted_inv,l1,7,48,3,0.500000,4030,0.981933,0.953983,0.027950
weighted_inv,l1,7,48,3,0.500000,4031,0.983423,0.962299,0.021124
weighted_inv,l1,7,48,3,0.500000,4032,0.984003,0.968977,0.015027
weighted_inv,l1,7,48,3,0.500000,4033,0.983805,0.973575,0.010230
weighted_inv,l1,7,48,3,0.500000,4034,0.982959,0.976188,0.006770
weighted_inv,l1,7,48,3,0.500000,4035,0.981595,0.977326,0.004269
weighted_inv,l1,7,48,3,0.500000,4036,0.979845,0.977854,0.001991
weighted_inv,l1,7,48,3,0.500000,4037,0.977840,0.977462,0.000377
weighted_inv,l1,7,48,3,0.500000,4038,0.975709,0.976787,0.001077
weighted_inv,l1,7,48,3,0.500000,4039,0.973584,0.975638,0.002053
weighted_inv,l1,7,48,3,0.500000,4040,0.971575,0.974540,0.002965
weighted_inv,l1,7,48,3,0.500000,4041,0.969701,0.973439,0.003738
weighted_inv,l1,7,48,3,0.500000,4042,0.967963,0.972377,0.004414
weighted_inv,l1,7,48,3,0.500000,4043,0.966361,0.971392,0.005031
weighted_inv,l1,7,48,3,0.500000,4044,0.964893,0.970517,0.005624
weighted_inv,l1,7,48,3,0.500000,4045,0.963560,0.969781,0.006221
weighted_inv,l1,7,48,3,0.500000,4046,0.962361,0.969215,0.006854
weighted_inv,l1,7,48,3,0.500000,4047,0.961295,0.968848,0.007553
weighted_inv,l1,7,48,3,0.500000,4048,0.960362,0.969066,0.008704
weighted_inv,l1,7,48,3,0.500000,4049,0.959561,0.969218,0.009657
weighted_inv,l1,7,48,3,0.500000,4050,0.958893,0.969591,0.010698
weighted_inv,l1,7,48,3,0.500000,4051,0.958354,0.969188,0.010834
weighted_inv,l1,7,48,3,0.500000,4052,0.957943,0.970410,0.012467
weighted_inv,l1,7,48,3,0.500000,4053,0.957658,0.970903,0.013244
weighted_inv,l1,7,48,3,0.500000,4054,0.957497,0.971094,0.013597
weighted_inv,l1,7,48,3,0.500000,4055,0.957457,0.971249,0.013792
weighted_inv,l1,7,48,3,0.500000,4056,0.957536,0.971153,0.013617
weighted_inv,l1,7,48,3,0.500000,4057,0.957733,0.970729,0.012996
weighted_inv,l1,7,48,3,0.500000,4058,0.958045,0.970165,0.012121
weighted_inv,l1,7,48,3,0.500000,4059,0.958469,0.968663,0.010194
weighted_inv,l1,7,48,3,0.500000,4060,0.959006,0.966677,0.007672
weighted_inv,l1,7,48,3,0.500000,4061,0.959655,0.964026,0.004371
weighted_inv,l1,7,48,3,0.500000,4062,0.960419,0.960823,0.000404
weighted_inv,l1,7,48,3,0.500000,4063,0.961301,0.956263,0.005039
weighted_inv,l1,7,48,3,0.500000,4064,0.962302,0.951510,0.010792
weighted_inv,l1,7,48,3,0.500000,4065,0.963425,0.944542,0.018883
weighted_inv,l1,7,48,3,0.500000,4066,0.964671,0.936193,0.028479
weighted_inv,l1,7,48,3,0.500000,4067,0.966043,0.925760,0.040284
weighted_inv,l1,7,48,3,0.500000,4068,0.967543,0.914069,0.053475
weighted_inv,l1,7,48,3,0.500000,4069,0.969173,0.900396,0.068777
weighted_inv,l1,7,48,3,0.500000,4070,0.970918,0.881559,0.089359
weighted_inv,l1,7,48,3,0.500000,4071,0.972695,0.863823,0.108872
weighted_inv,l1,7,48,3,0.500000,4072,0.974403,0.845948,0.128455
weighted_inv,l1,7,48,3,0.500000,4073,0.975940,0.826987,0.148953
weighted_inv,l1,7,48,3,0.500000,4074,0.977208,0.806489,0.170719
weighted_inv,l1,7,48,3,0.500000,4075,0.978105,0.795730,0.182375
weighted_inv,l1,7,48,3,0.500000,4076,0.978530,0.780254,0.198276
weighted_inv,l1,7,48,3,0.500000,4077,0.978384,0.798488,0.179895
weighted_inv,l1,7,48,3,0.500000,4078,0.977564,0.821923,0.155642
weighted_inv,l1,7,48,3,0.500000,4079,0.975972,0.859262,0.116709
weighted_inv,l1,7,48,3,0.500000,4080,0.973476,0.913352,0.060124
weighted_inv,l1,7,48,3,0.500000,4081,0.969832,0.905326,0.064505
weighted_inv,l1,7,48,3,0.500000,4082,0.964764,0.892383,0.072381
weighted_inv,l1,7,48,3,0.500000,4083,0.957998,0.885060,0.072939
weighted_inv,l1,7,48,3,0.500000,4084,0.949259,0.879296,0.069963
weighted_inv,l1,7,48,3,0.500000,4085,0.938272,0.864285,0.073988
weighted_inv,l1,7,48,3,0.500000,4086,0.924763,0.854791,0.069972
weighted_inv,l1,7,48,3,0.500000,4087,0.908456,0.842879,0.065577
weighted_inv,l1,7,48,3,0.500000,4088,0.889077,0.823206,0.065871
weighted_inv,l1,7,48,3,0.500000,4089,0.866351,0.806405,0.059946
weighted_inv,l1,7,48,3,0.500000,4090,0.840163,0.769253,0.070910
weighted_inv,l1,7,48,3,0.500000,4091,0.811034,0.724544,0.086491
weighted_inv,l1,7,48,3,0.500000,4092,0.779648,0.688844,0.090804
weighted_inv,l1,7,48,3,0.500000,4093,0.746686,0.653651,0.093035
weighted_inv,l1,7,48,3,0.500000,4094,0.712829,0.621581,0.091248
weighted_inv,l1,7,48,3,0.500000,4095,0.678760,0.601835,0.076926
weighted_inv,l1,7,48,3,0.500000,4096,0.645162,0.573394,0.071768
weighted_inv,l1,7,48,3,0.500000,4097,0.612714,0.548557,0.064158
weighted_inv,l1,7,48,3,0.500000,4098,0.582100,0.524602,0.057498
weighted_inv,l1,7,48,3,0.500000,4099,0.554002,0.499449,0.054553
weighted_inv,l1,7,48,3,0.500000,4100,0.528950,0.480189,0.048760
weighted_inv,l1,7,48,3,0.500000,4101,0.506867,0.463450,0.043417
weighted_inv,l1,7,48,3,0.500000,4102,0.487526,0.448992,0.038535
weighted_inv,l1,7,48,3,0.500000,4103,0.470700,0.436538,0.034162
weighted_inv,l1,7,48,3,0.500000,4104,0.456161,0.425283,0.030877
weighted_inv,l1,7,48,3,0.500000,4105,0.443680,0.413707,0.029974
weighted_inv,l1,7,48,3,0.500000,4106,0.433032,0.407220,0.025811
weighted_inv,l1,7,48,3,0.500000,4107,0.423987,0.402411,0.021576
weighted_inv,l1,7,48,3,0.500000,4108,0.416318,0.396523,0.019795
weighted_inv,l1,7,48,3,0.500000,4109,0.409797,0.394109,0.015688
weighted_inv,l1,7,48,3,0.500000,4110,0.404217,0.390596,0.013621
weighted_inv,l1,7,48,3,0.500000,4111,0.399445,0.387696,0.011748
weighted_inv,l1,7,48,3,0.500000,4112,0.395368,0.384251,0.011117
weighted_inv,l1,7,48,3,0.500000,4113,0.391874,0.382972,0.008902
weighted_inv,l1,7,48,3,0.500000,4114,0.388850,0.382540,0.006310
weighted_inv,l1,7,48,3,0.500000,4115,0.386184,0.381844,0.004340
weighted_inv,l1,7,48,3,0.500000,4116,0.383762,0.389390,0.005628
weighted_inv,l1,7,48,3,0.500000,4117,0.381472,0.388411,0.006939
weighted_inv,l1,7,48,3,0.500000,4118,0.379202,0.385600,0.006397
weighted_inv,l1,7,48,3,0.500000,4119,0.376838,0.383254,0.006415
weighted_inv,l1,7,48,3,0.500000,4120,0.374288,0.380838,0.006550
weighted_inv,l1,7,48,3,0.500000,4121,0.371532,0.378042,0.006510
weighted_inv,l1,7,48,3,0.500000,4122,0.368574,0.374841,0.006267
weighted_inv,l1,7,48,3,0.500000,4123,0.365414,0.371261,0.005847
weighted_inv,l1,7,48,3,0.500000,4124,0.362054,0.367330,0.005276
weighted_inv,l1,7,48,3,0.500000,4125,0.358494,0.363408,0.004914
weighted_inv,l1,7,48,3,0.500000,4126,0.354738,0.359191,0.004453
weighted_inv,l1,7,48,3,0.500000,4127,0.350785,0.354874,0.004088
weighted_inv,l1,7,48,3,0.500000,4128,0.346639,0.350574,0.003935
weighted_inv,l1,7,48,3,0.500000,4129,0.342299,0.342356,0.000057
weighted_inv,l1,7,48,3,0.500000,4130,0.337793,0.338287,0.000494
weighted_inv,l1,7,48,3,0.500000,4131,0.333253,0.334613,0.001361
weighted_inv,l1,7,48,3,0.500000,4132,0.328833,0.331910,0.003076
weighted_inv,l1,7,48,3,0.500000,4133,0.324692,0.329056,0.004363
weighted_inv,l1,7,48,3,0.500000,4134,0.320986,0.326872,0.005886
weighted_inv,l1,7,48,3,0.500000,4135,0.317870,0.325480,0.007610
weighted_inv,l1,7,48,3,0.500000,4136,0.315502,0.322011,0.006509
weighted_inv,l1,7,48,3,0.500000,4137,0.314039,0.322800,0.008761
weighted_inv,l1,7,48,3,0.500000,4138,0.313635,0.325127,0.011492
weighted_inv,l1,7,48,3,0.500000,4139,0.314449,0.326349,0.011900
weighted_inv,l1,7,48,3,0.500000,4140,0.316663,0.325260,0.008597
weighted_inv,l1,7,48,3,0.500000,4141,0.320563,0.331121,0.010557
weighted_inv,l1,7,48,3,0.500000,4142,0.326463,0.339117,0.012655
weighted_inv,l1,7,48,3,0.500000,4143,0.334674,0.357461,0.022787
weighted_inv,l1,7,48,3,0.500000,4144,0.345511,0.375003,0.029492
weighted_inv,l1,7,48,3,0.500000,4145,0.359286,0.393918,0.034632
weighted_inv,l1,7,48,3,0.500000,4146,0.376312,0.418160,0.041849
weighted_inv,l1,7,48,3,0.500000,4147,0.396901,0.444530,0.047629
weighted_inv,l1,7,48,3,0.500000,4148,0.421367,0.508352,0.086985
weighted_inv,l1,7,48,3,0.500000,4149,0.450022,0.542124,0.092102
weighted_inv,l1,7,48,3,0.500000,4150,0.482979,0.577953,0.094974
weighted_inv,l1,7,48,3,0.500000,4151,0.519543,0.615313,0.095770
weighted_inv,l1,7,48,3,0.500000,4152,0.558822,0.667921,0.109099
weighted_inv,l1,7,48,3,0.500000,4153,0.599922,0.705456,0.105534
weighted_inv,l1,7,48,3,0.500000,4154,0.641948,0.740869,0.098921
weighted_inv,l1,7,48,3,0.500000,4155,0.684008,0.778741,0.094734
weighted_inv,l1,7,48,3,0.500000,4156,0.725205,0.809345,0.084140
weighted_inv,l1,7,48,3,0.500000,4157,0.764648,0.842164,0.077515
weighted_inv,l1,7,48,3,0.500000,4158,0.801442,0.875736,0.074294
weighted_inv,l1,7,48,3,0.500000,4159,0.834693,0.896967,0.062274
weighted_inv,l1,7,48,3,0.500000,4160,0.863711,0.915345,0.051635
weighted_inv,l1,7,48,3,0.500000,4161,0.888616,0.930367,0.041750
weighted_inv,l1,7,48,3,0.500000,4162,0.909736,0.943292,0.033556
weighted_inv,l1,7,48,3,0.500000,4163,0.927395,0.954145,0.026750
weighted_inv,l1,7,48,3,0.500000,4164,0.941918,0.962710,0.020793
weighted_inv,l1,7,48,3,0.500000,4165,0.953631,0.969894,0.016263
weighted_inv,l1,7,48,3,0.500000,4166,0.962858,0.973827,0.010969
weighted_inv,l1,7,48,3,0.500000,4167,0.969925,0.976362,0.006437
weighted_inv,l1,7,48,3,0.500000,4168,0.975158,0.977753,0.002594
weighted_inv,l1,7,48,3,0.500000,4169,0.978882,0.978241,0.000641
weighted_inv,l1,7,48,3,0.500000,4170,0.981391,0.978122,0.003269
weighted_inv,l1,7,48,3,0.500000,4171,0.982859,0.977745,0.005114
weighted_inv,l1,7,48,3,0.500000,4172,0.983429,0.976897,0.006532
weighted_inv,l1,7,48,3,0.500000,4173,0.983243,0.975874,0.007369
weighted_inv,l1,7,48,3,0.500000,4174,0.982446,0.974760,0.007686
weighted_inv,l1,7,48,3,0.500000,4175,0.981180,0.973617,0.007562
weighted_inv,l1,7,48,3,0.500000,4176,0.979587,0.972496,0.007091
weighted_inv,l1,7,48,3,0.500000,4177,0.977811,0.970175,0.007636
weighted_inv,l1,7,48,3,0.500000,4178,0.975996,0.969226,0.006770
weighted_inv,l1,7,48,3,0.500000,4179,0.974283,0.968622,0.005661
weighted_inv,l1,7,48,3,0.500000,4180,0.972793,0.968069,0.004724
weighted_inv,l1,7,48,3,0.500000,4181,0.971550,0.967711,0.003839
weighted_inv,l1,7,48,3,0.500000,4182,0.970555,0.967264,0.003290
weighted_inv,l1,7,48,3,0.500000,4183,0.969809,0.966945,0.002865
weighted_inv,l1,7,48,3,0.500000,4184,0.969315,0.966670,0.002645
weighted_inv,l1,7,48,3,0.500000,4185,0.969072,0.966325,0.002747
weighted_inv,l1,7,48,3,0.500000,4186,0.969082,0.966038,0.003044
weighted_inv,l1,7,48,3,0.500000,4187,0.969346,0.967497,0.001849
weighted_inv,l1,7,48,3,0.500000,4188,0.969865,0.966925,0.002941
weighted_inv,l1,7,48,3,0.500000,4189,0.970641,0.966300,0.004341
weighted_inv,l1,7,48,3,0.500000,4190,0.971656,0.965387,0.006270
weighted_inv,l1,7,48,3,0.500000,4191,0.972817,0.964536,0.008282
