mode,metric,k,l,d,alpha,index,real,pred,error
weighted_inv,l2,5,72,3,0.500000,3502,0.363135,0.343460,0.019675
weighted_inv,l2,5,72,3,0.500000,3503,0.360068,0.338858,0.021210
weighted_inv,l2,5,72,3,0.500000,3504,0.356680,0.334457,0.022223
weighted_inv,l2,5,72,3,0.500000,3505,0.352995,0.330400,0.022594
weighted_inv,l2,5,72,3,0.500000,3506,0.349036,0.326050,0.022986
weighted_inv,l2,5,72,3,0.500000,3507,0.344828,0.322705,0.022122
weighted_inv,l2,5,72,3,0.500000,3508,0.340392,0.321091,0.019301
weighted_inv,l2,5,72,3,0.500000,3509,0.335776,0.320210,0.015566
weighted_inv,l2,5,72,3,0.500000,3510,0.331119,0.328640,0.002479
weighted_inv,l2,5,72,3,0.500000,3511,0.326580,0.332686,0.006106
weighted_inv,l2,5,72,3,0.500000,3512,0.322322,0.342691,0.020369
weighted_inv,l2,5,72,3,0.500000,3513,0.318506,0.351598,0.033093
weighted_inv,l2,5,72,3,0.500000,3514,0.315292,0.361299,0.046007
weighted_inv,l2,5,72,3,0.500000,3515,0.312843,0.374809,0.061966
weighted_inv,l2,5,72,3,0.500000,3516,0.311319,0.391001,0.079682
weighted_inv,l2,5,72,3,0.500000,3517,0.310882,0.410021,0.099139
weighted_inv,l2,5,72,3,0.500000,3518,0.311693,0.428430,0.116737
weighted_inv,l2,5,72,3,0.500000,3519,0.313938,0.452737,0.138799
weighted_inv,l2,5,72,3,0.500000,3520,0.317905,0.480088,0.162183
weighted_inv,l2,5,72,3,0.500000,3521,0.323907,0.510511,0.186604
weighted_inv,l2,5,72,3,0.500000,3522,0.332257,0.543636,0.211378
weighted_inv,l2,5,72,3,0.500000,3523,0.343268,0.584704,0.241436
weighted_inv,l2,5,72,3,0.500000,3524,0.357253,0.613999,0.256746
weighted_inv,l2,5,72,3,0.500000,3525,0.374524,0.645635,0.271112
weighted_inv,l2,5,72,3,0.500000,3526,0.395394,0.683060,0.287666
weighted_inv,l2,5,72,3,0.500000,3527,0.420177,0.727196,0.307019
weighted_inv,l2,5,72,3,0.500000,3528,0.449185,0.749921,0.300736
weighted_inv,l2,5,72,3,0.500000,3529,0.482528,0.782957,0.300429
weighted_inv,l2,5,72,3,0.500000,3530,0.519504,0.814086,0.294582
weighted_inv,l2,5,72,3,0.500000,3531,0.559208,0.842718,0.283510
weighted_inv,l2,5,72,3,0.500000,3532,0.600734,0.859456,0.258722
weighted_inv,l2,5,72,3,0.500000,3533,0.643179,0.883223,0.240045
weighted_inv,l2,5,72,3,0.500000,3534,0.685635,0.903861,0.218225
weighted_inv,l2,5,72,3,0.500000,3535,0.727199,0.921402,0.194202
weighted_inv,l2,5,72,3,0.500000,3536,0.766965,0.936016,0.169051
weighted_inv,l2,5,72,3,0.500000,3537,0.804029,0.946084,0.142055
weighted_inv,l2,5,72,3,0.500000,3538,0.837484,0.941537,0.104053
weighted_inv,l2,5,72,3,0.500000,3539,0.866633,0.952135,0.085502
weighted_inv,l2,5,72,3,0.500000,3540,0.891602,0.960529,0.068926
weighted_inv,l2,5,72,3,0.500000,3541,0.912727,0.967024,0.054297
weighted_inv,l2,5,72,3,0.500000,3542,0.930341,0.966676,0.036335
weighted_inv,l2,5,72,3,0.500000,3543,0.944777,0.970915,0.026138
weighted_inv,l2,5,72,3,0.500000,3544,0.956371,0.971222,0.014851
weighted_inv,l2,5,72,3,0.500000,3545,0.965457,0.973929,0.008473
weighted_inv,l2,5,72,3,0.500000,3546,0.972367,0.973562,0.001195
weighted_inv,l2,5,72,3,0.500000,3547,0.977437,0.975543,0.001894
weighted_inv,l2,5,72,3,0.500000,3548,0.981000,0.976235,0.004766
weighted_inv,l2,5,72,3,0.500000,3549,0.983358,0.976500,0.006857
weighted_inv,l2,5,72,3,0.500000,3550,0.984675,0.976461,0.008214
weighted_inv,l2,5,72,3,0.500000,3551,0.985085,0.976029,0.009055
weighted_inv,l2,5,72,3,0.500000,3552,0.984719,0.975275,0.009444
weighted_inv,l2,5,72,3,0.500000,3553,0.983711,0.974263,0.009448
weighted_inv,l2,5,72,3,0.500000,3554,0.982193,0.973057,0.009135
weighted_inv,l2,5,72,3,0.500000,3555,0.980296,0.971716,0.008581
weighted_inv,l2,5,72,3,0.500000,3556,0.978155,0.970625,0.007530
weighted_inv,l2,5,72,3,0.500000,3557,0.975900,0.969281,0.006619
weighted_inv,l2,5,72,3,0.500000,3558,0.973665,0.968346,0.005319
weighted_inv,l2,5,72,3,0.500000,3559,0.971559,0.967217,0.004342
weighted_inv,l2,5,72,3,0.500000,3560,0.969604,0.965954,0.003650
weighted_inv,l2,5,72,3,0.500000,3561,0.967798,0.964894,0.002904
weighted_inv,l2,5,72,3,0.500000,3562,0.966139,0.963997,0.002142
weighted_inv,l2,5,72,3,0.500000,3563,0.964625,0.962972,0.001653
weighted_inv,l2,5,72,3,0.500000,3564,0.963255,0.962083,0.001173
weighted_inv,l2,5,72,3,0.500000,3565,0.962028,0.961331,0.000698
weighted_inv,l2,5,72,3,0.500000,3566,0.960942,0.960717,0.000224
weighted_inv,l2,5,72,3,0.500000,3567,0.959995,0.960246,0.000251
weighted_inv,l2,5,72,3,0.500000,3568,0.959185,0.959918,0.000733
weighted_inv,l2,5,72,3,0.500000,3569,0.958512,0.959738,0.001226
weighted_inv,l2,5,72,3,0.500000,3570,0.957972,0.959701,0.001729
weighted_inv,l2,5,72,3,0.500000,3571,0.957565,0.959825,0.002260
weighted_inv,l2,5,72,3,0.500000,3572,0.957288,0.960104,0.002816
weighted_inv,l2,5,72,3,0.500000,3573,0.957139,0.960538,0.003399
weighted_inv,l2,5,72,3,0.500000,3574,0.957117,0.961127,0.004010
weighted_inv,l2,5,72,3,0.500000,3575,0.957219,0.961724,0.004505
weighted_inv,l2,5,72,3,0.500000,3576,0.957443,0.962580,0.005136
weighted_inv,l2,5,72,3,0.500000,3577,0.957788,0.963580,0.005792
weighted_inv,l2,5,72,3,0.500000,3578,0.958251,0.964718,0.006467
weighted_inv,l2,5,72,3,0.500000,3579,0.958832,0.965974,0.007143
weighted_inv,l2,5,72,3,0.500000,3580,0.959530,0.967628,0.008098
weighted_inv,l2,5,72,3,0.500000,3581,0.960349,0.969033,0.008684
weighted_inv,l2,5,72,3,0.500000,3582,0.961289,0.970411,0.009122
weighted_inv,l2,5,72,3,0.500000,3583,0.962353,0.971697,0.009344
weighted_inv,l2,5,72,3,0.500000,3584,0.963541,0.972824,0.009283
weighted_inv,l2,5,72,3,0.500000,3585,0.964856,0.973769,0.008913
weighted_inv,l2,5,72,3,0.500000,3586,0.966300,0.974216,0.007916
weighted_inv,l2,5,72,3,0.500000,3587,0.967874,0.974240,0.006366
weighted_inv,l2,5,72,3,0.500000,3588,0.969580,0.973760,0.004180
weighted_inv,l2,5,72,3,0.500000,3589,0.971401,0.972969,0.001568
weighted_inv,l2,5,72,3,0.500000,3590,0.973248,0.971163,0.002084
weighted_inv,l2,5,72,3,0.500000,3591,0.975013,0.967702,0.007311
weighted_inv,l2,5,72,3,0.500000,3592,0.976590,0.963642,0.012948
weighted_inv,l2,5,72,3,0.500000,3593,0.977871,0.958257,0.019614
weighted_inv,l2,5,72,3,0.500000,3594,0.978748,0.951326,0.027422
weighted_inv,l2,5,72,3,0.500000,3595,0.979114,0.942583,0.036531
weighted_inv,l2,5,72,3,0.500000,3596,0.978862,0.931792,0.047069
weighted_inv,l2,5,72,3,0.500000,3597,0.977883,0.918636,0.059247
weighted_inv,l2,5,72,3,0.500000,3598,0.976071,0.891633,0.084439
weighted_inv,l2,5,72,3,0.500000,3599,0.973289,0.870217,0.103072
weighted_inv,l2,5,72,3,0.500000,3600,0.969281,0.844477,0.124804
weighted_inv,l2,5,72,3,0.500000,3601,0.963762,0.808992,0.154770
weighted_inv,l2,5,72,3,0.500000,3602,0.956448,0.779376,0.177072
weighted_inv,l2,5,72,3,0.500000,3603,0.947054,0.774939,0.172114
weighted_inv,l2,5,72,3,0.500000,3604,0.935294,0.735921,0.199373
weighted_inv,l2,5,72,3,0.500000,3605,0.920884,0.740395,0.180490
weighted_inv,l2,5,72,3,0.500000,3606,0.903539,0.709433,0.194106
weighted_inv,l2,5,72,3,0.500000,3607,0.882975,0.696540,0.186435
weighted_inv,l2,5,72,3,0.500000,3608,0.858906,0.651974,0.206932
weighted_inv,l2,5,72,3,0.500000,3609,0.831216,0.629700,0.201516
weighted_inv,l2,5,72,3,0.500000,3610,0.800471,0.592142,0.208329
weighted_inv,l2,5,72,3,0.500000,3611,0.767401,0.574407,0.192994
weighted_inv,l2,5,72,3,0.500000,3612,0.732740,0.551728,0.181012
weighted_inv,l2,5,72,3,0.500000,3613,0.697221,0.530283,0.166938
weighted_inv,l2,5,72,3,0.500000,3614,0.661576,0.482606,0.178971
weighted_inv,l2,5,72,3,0.500000,3615,0.626540,0.470988,0.155552
weighted_inv,l2,5,72,3,0.500000,3616,0.592843,0.457027,0.135816
weighted_inv,l2,5,72,3,0.500000,3617,0.561220,0.445389,0.115831
weighted_inv,l2,5,72,3,0.500000,3618,0.532402,0.436810,0.095592
weighted_inv,l2,5,72,3,0.500000,3619,0.506955,0.428430,0.078525
weighted_inv,l2,5,72,3,0.500000,3620,0.484767,0.421653,0.063114
weighted_inv,l2,5,72,3,0.500000,3621,0.465557,0.415735,0.049821
weighted_inv,l2,5,72,3,0.500000,3622,0.449045,0.404390,0.044654
weighted_inv,l2,5,72,3,0.500000,3623,0.434951,0.401753,0.033198
weighted_inv,l2,5,72,3,0.500000,3624,0.422996,0.399054,0.023941
weighted_inv,l2,5,72,3,0.500000,3625,0.412898,0.396657,0.016240
weighted_inv,l2,5,72,3,0.500000,3626,0.404377,0.394462,0.009915
weighted_inv,l2,5,72,3,0.500000,3627,0.397154,0.392367,0.004788
weighted_inv,l2,5,72,3,0.500000,3628,0.390949,0.390267,0.000682
weighted_inv,l2,5,72,3,0.500000,3629,0.385510,0.388062,0.002552
weighted_inv,l2,5,72,3,0.500000,3630,0.380709,0.385677,0.004968
weighted_inv,l2,5,72,3,0.500000,3631,0.376446,0.383055,0.006609
weighted_inv,l2,5,72,3,0.500000,3632,0.372623,0.380188,0.007566
weighted_inv,l2,5,72,3,0.500000,3633,0.369139,0.377083,0.007944
weighted_inv,l2,5,72,3,0.500000,3634,0.365895,0.373743,0.007849
weighted_inv,l2,5,72,3,0.500000,3635,0.362791,0.370177,0.007385
weighted_inv,l2,5,72,3,0.500000,3636,0.359730,0.366390,0.006660
weighted_inv,l2,5,72,3,0.500000,3637,0.356610,0.362390,0.005780
weighted_inv,l2,5,72,3,0.500000,3638,0.353334,0.358183,0.004849
weighted_inv,l2,5,72,3,0.500000,3639,0.349842,0.353784,0.003942
weighted_inv,l2,5,72,3,0.500000,3640,0.346240,0.349241,0.003001
weighted_inv,l2,5,72,3,0.500000,3641,0.342678,0.344628,0.001951
weighted_inv,l2,5,72,3,0.500000,3642,0.339301,0.340079,0.000778
weighted_inv,l2,5,72,3,0.500000,3643,0.336257,0.335744,0.000513
weighted_inv,l2,5,72,3,0.500000,3644,0.333694,0.334254,0.000559
weighted_inv,l2,5,72,3,0.500000,3645,0.331760,0.330506,0.001254
weighted_inv,l2,5,72,3,0.500000,3646,0.330602,0.328232,0.002369
weighted_inv,l2,5,72,3,0.500000,3647,0.330366,0.327038,0.003329
weighted_inv,l2,5,72,3,0.500000,3648,0.331202,0.326846,0.004356
weighted_inv,l2,5,72,3,0.500000,3649,0.333285,0.329040,0.004246
weighted_inv,l2,5,72,3,0.500000,3650,0.336913,0.329189,0.007725
weighted_inv,l2,5,72,3,0.500000,3651,0.342412,0.334181,0.008231
weighted_inv,l2,5,72,3,0.500000,3652,0.350107,0.340695,0.009412
weighted_inv,l2,5,72,3,0.500000,3653,0.360325,0.353502,0.006823
weighted_inv,l2,5,72,3,0.500000,3654,0.373391,0.358442,0.014949
weighted_inv,l2,5,72,3,0.500000,3655,0.389633,0.370582,0.019051
weighted_inv,l2,5,72,3,0.500000,3656,0.409376,0.388260,0.021116
weighted_inv,l2,5,72,3,0.500000,3657,0.432946,0.419634,0.013312
weighted_inv,l2,5,72,3,0.500000,3658,0.460669,0.446230,0.014439
weighted_inv,l2,5,72,3,0.500000,3659,0.492670,0.504262,0.011592
weighted_inv,l2,5,72,3,0.500000,3660,0.528268,0.544123,0.015854
weighted_inv,l2,5,72,3,0.500000,3661,0.566582,0.581527,0.014945
weighted_inv,l2,5,72,3,0.500000,3662,0.606729,0.620571,0.013843
weighted_inv,l2,5,72,3,0.500000,3663,0.647826,0.660421,0.012595
weighted_inv,l2,5,72,3,0.500000,3664,0.688992,0.700255,0.011263
weighted_inv,l2,5,72,3,0.500000,3665,0.729344,0.739262,0.009918
weighted_inv,l2,5,72,3,0.500000,3666,0.768001,0.776424,0.008422
weighted_inv,l2,5,72,3,0.500000,3667,0.804081,0.811788,0.007707
weighted_inv,l2,5,72,3,0.500000,3668,0.836700,0.843684,0.006984
weighted_inv,l2,5,72,3,0.500000,3669,0.865177,0.870271,0.005094
weighted_inv,l2,5,72,3,0.500000,3670,0.889630,0.894267,0.004637
weighted_inv,l2,5,72,3,0.500000,3671,0.910375,0.914415,0.004039
weighted_inv,l2,5,72,3,0.500000,3672,0.927732,0.931044,0.003312
weighted_inv,l2,5,72,3,0.500000,3673,0.942017,0.944517,0.002500
weighted_inv,l2,5,72,3,0.500000,3674,0.953548,0.955210,0.001662
weighted_inv,l2,5,72,3,0.500000,3675,0.962643,0.961286,0.001357
weighted_inv,l2,5,72,3,0.500000,3676,0.969619,0.968265,0.001354
weighted_inv,l2,5,72,3,0.500000,3677,0.974794,0.973342,0.001451
weighted_inv,l2,5,72,3,0.500000,3678,0.978485,0.961153,0.017332
weighted_inv,l2,5,72,3,0.500000,3679,0.980981,0.953482,0.027499
weighted_inv,l2,5,72,3,0.500000,3680,0.982452,0.959628,0.022824
weighted_inv,l2,5,72,3,0.500000,3681,0.983038,0.964891,0.018148
weighted_inv,l2,5,72,3,0.500000,3682,0.982881,0.969211,0.013670
weighted_inv,l2,5,72,3,0.500000,3683,0.982120,0.968087,0.014033
weighted_inv,l2,5,72,3,0.500000,3684,0.980897,0.968972,0.011925
weighted_inv,l2,5,72,3,0.500000,3685,0.979352,0.972639,0.006713
weighted_inv,l2,5,72,3,0.500000,3686,0.977627,0.975328,0.002299
weighted_inv,l2,5,72,3,0.500000,3687,0.975860,0.977208,0.001348
weighted_inv,l2,5,72,3,0.500000,3688,0.974195,0.978468,0.004273
weighted_inv,l2,5,72,3,0.500000,3689,0.972747,0.979356,0.006609
weighted_inv,l2,5,72,3,0.500000,3690,0.971541,0.979530,0.007990
weighted_inv,l2,5,72,3,0.500000,3691,0.970577,0.979339,0.008761
weighted_inv,l2,5,72,3,0.500000,3692,0.969858,0.975699,0.005841
weighted_inv,l2,5,72,3,0.500000,3693,0.969384,0.975116,0.005732
weighted_inv,l2,5,72,3,0.500000,3694,0.969156,0.974537,0.005381
weighted_inv,l2,5,72,3,0.500000,3695,0.969174,0.974026,0.004851
weighted_inv,l2,5,72,3,0.500000,3696,0.969441,0.973643,0.004203
weighted_inv,l2,5,72,3,0.500000,3697,0.969956,0.973654,0.003699
weighted_inv,l2,5,72,3,0.500000,3698,0.970721,0.973728,0.003008
weighted_inv,l2,5,72,3,0.500000,3699,0.971718,0.974019,0.002302
weighted_inv,l2,5,72,3,0.500000,3700,0.972854,0.974453,0.001599
weighted_inv,l2,5,72,3,0.500000,3701,0.974018,0.974943,0.000925
weighted_inv,l2,5,72,3,0.500000,3702,0.975099,0.975407,0.000308
weighted_inv,l2,5,72,3,0.500000,3703,0.975984,0.975758,0.000227
weighted_inv,l2,5,72,3,0.500000,3704,0.976564,0.975911,0.000653
weighted_inv,l2,5,72,3,0.500000,3705,0.976726,0.975585,0.001141
weighted_inv,l2,5,72,3,0.500000,3706,0.976359,0.975090,0.001268
weighted_inv,l2,5,72,3,0.500000,3707,0.975351,0.974151,0.001200
weighted_inv,l2,5,72,3,0.500000,3708,0.973591,0.972990,0.000601
weighted_inv,l2,5,72,3,0.500000,3709,0.970944,0.970760,0.000184
weighted_inv,l2,5,72,3,0.500000,3710,0.967174,0.968321,0.001147
weighted_inv,l2,5,72,3,0.500000,3711,0.962024,0.964984,0.002960
weighted_inv,l2,5,72,3,0.500000,3712,0.955234,0.959782,0.004548
weighted_inv,l2,5,72,3,0.500000,3713,0.946546,0.953002,0.006455
weighted_inv,l2,5,72,3,0.500000,3714,0.935702,0.944395,0.008694
weighted_inv,l2,5,72,3,0.500000,3715,0.922441,0.936192,0.013751
weighted_inv,l2,5,72,3,0.500000,3716,0.906507,0.923557,0.017050
weighted_inv,l2,5,72,3,0.500000,3717,0.887639,0.908331,0.020692
weighted_inv,l2,5,72,3,0.500000,3718,0.865580,0.890304,0.024724
weighted_inv,l2,5,72,3,0.500000,3719,0.840222,0.870304,0.030082
weighted_inv,l2,5,72,3,0.500000,3720,0.812067,0.847348,0.035281
weighted_inv,l2,5,72,3,0.500000,3721,0.781766,0.831205,0.049439
weighted_inv,l2,5,72,3,0.500000,3722,0.749973,0.805130,0.055157
weighted_inv,l2,5,72,3,0.500000,3723,0.717341,0.777730,0.060390
weighted_inv,l2,5,72,3,0.500000,3724,0.684521,0.754545,0.070024
weighted_inv,l2,5,72,3,0.500000,3725,0.652167,0.725926,0.073759
weighted_inv,l2,5,72,3,0.500000,3726,0.620931,0.697374,0.076443
weighted_inv,l2,5,72,3,0.500000,3727,0.591466,0.669341,0.077875
weighted_inv,l2,5,72,3,0.500000,3728,0.564425,0.642208,0.077784
weighted_inv,l2,5,72,3,0.500000,3729,0.540314,0.623166,0.082851
weighted_inv,l2,5,72,3,0.500000,3730,0.519060,0.596888,0.077828
weighted_inv,l2,5,72,3,0.500000,3731,0.500442,0.572287,0.071845
weighted_inv,l2,5,72,3,0.500000,3732,0.484240,0.543565,0.059325
weighted_inv,l2,5,72,3,0.500000,3733,0.470234,0.528562,0.058328
weighted_inv,l2,5,72,3,0.500000,3734,0.458203,0.510069,0.051866
weighted_inv,l2,5,72,3,0.500000,3735,0.447928,0.492157,0.044229
weighted_inv,l2,5,72,3,0.500000,3736,0.439189,0.476132,0.036943
weighted_inv,l2,5,72,3,0.500000,3737,0.431765,0.458973,0.027208
weighted_inv,l2,5,72,3,0.500000,3738,0.425436,0.447124,0.021687
weighted_inv,l2,5,72,3,0.500000,3739,0.420003,0.436995,0.016992
weighted_inv,l2,5,72,3,0.500000,3740,0.415342,0.428485,0.013143
weighted_inv,l2,5,72,3,0.500000,3741,0.411352,0.421403,0.010050
weighted_inv,l2,5,72,3,0.500000,3742,0.407932,0.415550,0.007618
weighted_inv,l2,5,72,3,0.500000,3743,0.404979,0.411456,0.006478
weighted_inv,l2,5,72,3,0.500000,3744,0.402391,0.407442,0.005052
weighted_inv,l2,5,72,3,0.500000,3745,0.400065,0.404084,0.004019
weighted_inv,l2,5,72,3,0.500000,3746,0.397901,0.401201,0.003300
weighted_inv,l2,5,72,3,0.500000,3747,0.395796,0.398633,0.002838
weighted_inv,l2,5,72,3,0.500000,3748,0.393647,0.396248,0.002600
weighted_inv,l2,5,72,3,0.500000,3749,0.391369,0.393935,0.002566
weighted_inv,l2,5,72,3,0.500000,3750,0.388940,0.391638,0.002698
weighted_inv,l2,5,72,3,0.500000,3751,0.386353,0.389313,0.002960
weighted_inv,l2,5,72,3,0.500000,3752,0.383601,0.386921,0.003320
weighted_inv,l2,5,72,3,0.500000,3753,0.380678,0.384557,0.003879
weighted_inv,l2,5,72,3,0.500000,3754,0.377578,0.381856,0.004278
weighted_inv,l2,5,72,3,0.500000,3755,0.374294,0.378993,0.004699
weighted_inv,l2,5,72,3,0.500000,3756,0.370819,0.375932,0.005113
weighted_inv,l2,5,72,3,0.500000,3757,0.367148,0.372848,0.005700
weighted_inv,l2,5,72,3,0.500000,3758,0.363274,0.369312,0.006039
weighted_inv,l2,5,72,3,0.500000,3759,0.359204,0.365501,0.006297
weighted_inv,l2,5,72,3,0.500000,3760,0.355004,0.361453,0.006448
weighted_inv,l2,5,72,3,0.500000,3761,0.350755,0.355832,0.005077
weighted_inv,l2,5,72,3,0.500000,3762,0.346535,0.351575,0.005040
weighted_inv,l2,5,72,3,0.500000,3763,0.342426,0.347401,0.004975
weighted_inv,l2,5,72,3,0.500000,3764,0.338506,0.343397,0.004891
weighted_inv,l2,5,72,3,0.500000,3765,0.334857,0.340813,0.005957
weighted_inv,l2,5,72,3,0.500000,3766,0.331557,0.337329,0.005772
weighted_inv,l2,5,72,3,0.500000,3767,0.328686,0.334180,0.005494
weighted_inv,l2,5,72,3,0.500000,3768,0.326326,0.331418,0.005093
weighted_inv,l2,5,72,3,0.500000,3769,0.324582,0.329503,0.004921
weighted_inv,l2,5,72,3,0.500000,3770,0.323671,0.327886,0.004215
weighted_inv,l2,5,72,3,0.500000,3771,0.323836,0.326696,0.002859
weighted_inv,l2,5,72,3,0.500000,3772,0.325322,0.324148,0.001174
weighted_inv,l2,5,72,3,0.500000,3773,0.328371,0.324844,0.003527
weighted_inv,l2,5,72,3,0.500000,3774,0.333228,0.326658,0.006569
weighted_inv,l2,5,72,3,0.500000,3775,0.340134,0.329455,0.010679
weighted_inv,l2,5,72,3,0.500000,3776,0.349335,0.333293,0.016043
weighted_inv,l2,5,72,3,0.500000,3777,0.361074,0.338845,0.022229
weighted_inv,l2,5,72,3,0.500000,3778,0.375594,0.346520,0.029074
weighted_inv,l2,5,72,3,0.500000,3779,0.393048,0.351807,0.041241
weighted_inv,l2,5,72,3,0.500000,3780,0.413231,0.363181,0.050050
weighted_inv,l2,5,72,3,0.500000,3781,0.435845,0.373612,0.062233
weighted_inv,l2,5,72,3,0.500000,3782,0.460594,0.389140,0.071454
weighted_inv,l2,5,72,3,0.500000,3783,0.487182,0.407386,0.079796
weighted_inv,l2,5,72,3,0.500000,3784,0.515312,0.425205,0.090107
weighted_inv,l2,5,72,3,0.500000,3785,0.544688,0.448512,0.096176
weighted_inv,l2,5,72,3,0.500000,3786,0.575012,0.474348,0.100664
weighted_inv,l2,5,72,3,0.500000,3787,0.605990,0.501961,0.104028
weighted_inv,l2,5,72,3,0.500000,3788,0.637323,0.531661,0.105662
weighted_inv,l2,5,72,3,0.500000,3789,0.668716,0.563003,0.105713
weighted_inv,l2,5,72,3,0.500000,3790,0.699878,0.595531,0.104346
weighted_inv,l2,5,72,3,0.500000,3791,0.730515,0.628766,0.101749
weighted_inv,l2,5,72,3,0.500000,3792,0.760337,0.662203,0.098134
weighted_inv,l2,5,72,3,0.500000,3793,0.789052,0.692012,0.097040
weighted_inv,l2,5,72,3,0.500000,3794,0.816367,0.724410,0.091957
weighted_inv,l2,5,72,3,0.500000,3795,0.841992,0.755716,0.086276
weighted_inv,l2,5,72,3,0.500000,3796,0.865634,0.785464,0.080170
weighted_inv,l2,5,72,3,0.500000,3797,0.887002,0.823674,0.063328
weighted_inv,l2,5,72,3,0.500000,3798,0.905804,0.848494,0.057309
weighted_inv,l2,5,72,3,0.500000,3799,0.921836,0.870909,0.050926
weighted_inv,l2,5,72,3,0.500000,3800,0.935243,0.900919,0.034324
weighted_inv,l2,5,72,3,0.500000,3801,0.946259,0.917758,0.028501
weighted_inv,l2,5,72,3,0.500000,3802,0.955116,0.928614,0.026502
weighted_inv,l2,5,72,3,0.500000,3803,0.962048,0.941204,0.020844
weighted_inv,l2,5,72,3,0.500000,3804,0.967288,0.951448,0.015841
weighted_inv,l2,5,72,3,0.500000,3805,0.971069,0.957663,0.013405
weighted_inv,l2,5,72,3,0.500000,3806,0.973623,0.964468,0.009155
weighted_inv,l2,5,72,3,0.500000,3807,0.975184,0.969623,0.005561
weighted_inv,l2,5,72,3,0.500000,3808,0.975986,0.973375,0.002611
weighted_inv,l2,5,72,3,0.500000,3809,0.976234,0.975690,0.000543
weighted_inv,l2,5,72,3,0.500000,3810,0.976032,0.977439,0.001408
weighted_inv,l2,5,72,3,0.500000,3811,0.975456,0.975271,0.000185
weighted_inv,l2,5,72,3,0.500000,3812,0.974583,0.976821,0.002237
weighted_inv,l2,5,72,3,0.500000,3813,0.973490,0.978340,0.004850
weighted_inv,l2,5,72,3,0.500000,3814,0.972254,0.978762,0.006508
weighted_inv,l2,5,72,3,0.500000,3815,0.970950,0.978675,0.007725
weighted_inv,l2,5,72,3,0.500000,3816,0.969656,0.978201,0.008545
weighted_inv,l2,5,72,3,0.500000,3817,0.968448,0.977323,0.008875
weighted_inv,l2,5,72,3,0.500000,3818,0.967403,0.976420,0.009017
weighted_inv,l2,5,72,3,0.500000,3819,0.966585,0.975511,0.008926
weighted_inv,l2,5,72,3,0.500000,3820,0.966003,0.974654,0.008651
weighted_inv,l2,5,72,3,0.500000,3821,0.965655,0.973898,0.008243
weighted_inv,l2,5,72,3,0.500000,3822,0.965539,0.973290,0.007751
weighted_inv,l2,5,72,3,0.500000,3823,0.965651,0.972871,0.007221
weighted_inv,l2,5,72,3,0.500000,3824,0.965988,0.972658,0.006669
weighted_inv,l2,5,72,3,0.500000,3825,0.966549,0.972637,0.006088
weighted_inv,l2,5,72,3,0.500000,3826,0.967329,0.972778,0.005449
weighted_inv,l2,5,72,3,0.500000,3827,0.968327,0.973046,0.004719
weighted_inv,l2,5,72,3,0.500000,3828,0.969539,0.973398,0.003859
weighted_inv,l2,5,72,3,0.500000,3829,0.970946,0.973784,0.002839
weighted_inv,l2,5,72,3,0.500000,3830,0.972457,0.974129,0.001672
weighted_inv,l2,5,72,3,0.500000,3831,0.973964,0.974347,0.000383
weighted_inv,l2,5,72,3,0.500000,3832,0.975361,0.974354,0.001007
weighted_inv,l2,5,72,3,0.500000,3833,0.976539,0.974054,0.002485
weighted_inv,l2,5,72,3,0.500000,3834,0.977392,0.973197,0.004195
weighted_inv,l2,5,72,3,0.500000,3835,0.977811,0.972545,0.005266
weighted_inv,l2,5,72,3,0.500000,3836,0.977690,0.970614,0.007075
weighted_inv,l2,5,72,3,0.500000,3837,0.976920,0.967779,0.009141
weighted_inv,l2,5,72,3,0.500000,3838,0.975394,0.962116,0.013278
weighted_inv,l2,5,72,3,0.500000,3839,0.972978,0.956489,0.016488
weighted_inv,l2,5,72,3,0.500000,3840,0.969423,0.949287,0.020136
weighted_inv,l2,5,72,3,0.500000,3841,0.964456,0.938594,0.025863
weighted_inv,l2,5,72,3,0.500000,3842,0.957803,0.927010,0.030793
weighted_inv,l2,5,72,3,0.500000,3843,0.949189,0.913052,0.036137
weighted_inv,l2,5,72,3,0.500000,3844,0.938341,0.896629,0.041711
weighted_inv,l2,5,72,3,0.500000,3845,0.924982,0.877184,0.047798
weighted_inv,l2,5,72,3,0.500000,3846,0.908840,0.855885,0.052955
weighted_inv,l2,5,72,3,0.500000,3847,0.889639,0.832430,0.057210
